order_id,event_type,event_ts
O000045704,ORDER_RECEIVED,2025-03-14 23:07:00
O000045704,CANCELLED,2025-03-15 00:26:00
O000045704,RELEASED_TO_WMS,2025-03-15 04:37:00
O000045705,ORDER_RECEIVED,2025-03-14 16:09:00
O000045705,RELEASED_TO_WMS,2025-03-14 17:28:00
O000045706,ORDER_RECEIVED,2025-03-14 19:46:00
O000045706,RELEASED_TO_WMS,2025-03-15 01:07:00
O000045707,ORDER_RECEIVED,2025-03-14 19:29:00
O000045707,CANCELLED,2025-03-14 21:34:00
O000045707,RELEASED_TO_WMS,2025-03-14 23:31:00
O000045708,ORDER_RECEIVED,2025-03-14 19:05:00
O000045708,RELEASED_TO_WMS,2025-03-14 21:02:00
O000045709,ORDER_RECEIVED,2025-03-14 15:25:00
O000045709,RELEASED_TO_WMS,2025-03-14 18:30:00
O000045710,ORDER_RECEIVED,2025-03-14 05:36:00
O000045710,RELEASED_TO_WMS,2025-03-14 07:40:00
O000045711,ORDER_RECEIVED,2025-03-14 05:10:00
O000045711,RELEASED_TO_WMS,2025-03-14 10:30:00
O000045712,ORDER_RECEIVED,2025-03-14 14:55:00
O000045712,RELEASED_TO_WMS,2025-03-14 16:53:00
O000045713,ORDER_RECEIVED,2025-03-14 01:51:00
O000045713,RELEASED_TO_WMS,2025-03-14 06:23:00
O000045714,ORDER_RECEIVED,2025-03-14 16:27:00
O000045714,RELEASED_TO_WMS,2025-03-14 18:52:00
O000045715,ORDER_RECEIVED,2025-03-14 00:14:00
O000045715,RELEASED_TO_WMS,2025-03-14 04:38:00
O000045716,ORDER_RECEIVED,2025-03-14 10:32:00
O000045716,RELEASED_TO_WMS,2025-03-14 11:13:00
O000045717,ORDER_RECEIVED,2025-03-14 23:24:00
O000045717,RELEASED_TO_WMS,2025-03-15 04:48:00
O000045718,ORDER_RECEIVED,2025-03-14 03:03:00
O000045718,RELEASED_TO_WMS,2025-03-14 07:38:00
O000045719,ORDER_RECEIVED,2025-03-14 09:21:00
O000045719,RELEASED_TO_WMS,2025-03-14 10:32:00
O000045720,ORDER_RECEIVED,2025-03-14 06:42:00
O000045720,RELEASED_TO_WMS,2025-03-14 08:18:00
O000045721,ORDER_RECEIVED,2025-03-14 11:03:00
O000045721,RELEASED_TO_WMS,2025-03-14 16:25:00
O000045722,ORDER_RECEIVED,2025-03-14 21:29:00
O000045722,RELEASED_TO_WMS,2025-03-15 02:51:00
O000045723,ORDER_RECEIVED,2025-03-14 04:10:00
O000045723,RELEASED_TO_WMS,2025-03-14 07:04:00
O000045724,ORDER_RECEIVED,2025-03-14 14:53:00
O000045724,RELEASED_TO_WMS,2025-03-14 17:42:00
O000045725,ORDER_RECEIVED,2025-03-14 17:25:00
O000045725,RELEASED_TO_WMS,2025-03-14 19:02:00
O000045726,ORDER_RECEIVED,2025-03-14 03:03:00
O000045726,RELEASED_TO_WMS,2025-03-14 04:11:00
O000045727,ORDER_RECEIVED,2025-03-14 23:40:00
O000045727,RELEASED_TO_WMS,2025-03-15 04:23:00
O000045727,RETURN_REQUESTED,2025-03-19 12:23:00
O000045728,ORDER_RECEIVED,2025-03-14 16:19:00
O000045728,RELEASED_TO_WMS,2025-03-14 21:47:00
O000045729,ORDER_RECEIVED,2025-03-14 02:20:00
O000045729,RELEASED_TO_WMS,2025-03-14 05:17:00
O000045730,ORDER_RECEIVED,2025-03-14 21:02:00
O000045730,RELEASED_TO_WMS,2025-03-15 01:53:00
O000045731,ORDER_RECEIVED,2025-03-14 14:47:00
O000045731,RELEASED_TO_WMS,2025-03-14 16:02:00
O000045732,ORDER_RECEIVED,2025-03-14 23:27:00
O000045732,RELEASED_TO_WMS,2025-03-14 23:50:00
O000045732,RETURN_REQUESTED,2025-03-20 07:50:00
O000045733,ORDER_RECEIVED,2025-03-14 04:30:00
O000045733,RELEASED_TO_WMS,2025-03-14 10:21:00
O000045734,ORDER_RECEIVED,2025-03-14 05:05:00
O000045734,RELEASED_TO_WMS,2025-03-14 08:41:00
O000045735,ORDER_RECEIVED,2025-03-14 03:03:00
O000045735,RELEASED_TO_WMS,2025-03-14 05:13:00
O000045736,ORDER_RECEIVED,2025-03-14 05:22:00
O000045736,RELEASED_TO_WMS,2025-03-14 09:12:00
O000045737,ORDER_RECEIVED,2025-03-14 11:32:00
O000045737,RELEASED_TO_WMS,2025-03-14 13:27:00
O000045738,ORDER_RECEIVED,2025-03-14 10:53:00
O000045738,RELEASED_TO_WMS,2025-03-14 15:49:00
O000045739,ORDER_RECEIVED,2025-03-14 09:24:00
O000045739,RELEASED_TO_WMS,2025-03-14 12:28:00
O000045740,ORDER_RECEIVED,2025-03-14 02:47:00
O000045740,RELEASED_TO_WMS,2025-03-14 03:51:00
O000045741,ORDER_RECEIVED,2025-03-14 11:38:00
O000045741,RELEASED_TO_WMS,2025-03-14 14:42:00
O000045742,ORDER_RECEIVED,2025-03-14 23:59:00
O000045742,RELEASED_TO_WMS,2025-03-15 02:48:00
O000045743,ORDER_RECEIVED,2025-03-14 20:37:00
O000045743,RELEASED_TO_WMS,2025-03-15 00:01:00
O000045744,ORDER_RECEIVED,2025-03-14 15:57:00
O000045744,RELEASED_TO_WMS,2025-03-14 20:24:00
O000045745,ORDER_RECEIVED,2025-03-14 03:30:00
O000045745,RELEASED_TO_WMS,2025-03-14 06:42:00
O000045746,ORDER_RECEIVED,2025-03-14 03:07:00
O000045746,RELEASED_TO_WMS,2025-03-14 06:27:00
O000045747,ORDER_RECEIVED,2025-03-14 06:19:00
O000045747,RELEASED_TO_WMS,2025-03-14 08:36:00
O000045748,ORDER_RECEIVED,2025-03-14 18:45:00
O000045748,RELEASED_TO_WMS,2025-03-14 23:59:00
O000045749,ORDER_RECEIVED,2025-03-14 17:49:00
O000045749,RELEASED_TO_WMS,2025-03-14 22:44:00
O000045750,ORDER_RECEIVED,2025-03-14 13:11:00
O000045750,RELEASED_TO_WMS,2025-03-14 14:26:00
O000045751,ORDER_RECEIVED,2025-03-14 13:10:00
O000045751,RELEASED_TO_WMS,2025-03-14 17:23:00
O000045751,RETURN_REQUESTED,2025-03-17 06:23:00
O000045752,ORDER_RECEIVED,2025-03-14 07:59:00
O000045752,RELEASED_TO_WMS,2025-03-14 13:14:00
O000045753,ORDER_RECEIVED,2025-03-14 19:39:00
O000045753,RELEASED_TO_WMS,2025-03-14 21:55:00
O000045754,ORDER_RECEIVED,2025-03-14 19:11:00
O000045754,RELEASED_TO_WMS,2025-03-15 00:05:00
O000045755,ORDER_RECEIVED,2025-03-14 00:36:00
O000045755,RELEASED_TO_WMS,2025-03-14 02:58:00
O000045756,ORDER_RECEIVED,2025-03-14 15:59:00
O000045756,RELEASED_TO_WMS,2025-03-14 20:26:00
O000045757,ORDER_RECEIVED,2025-03-14 05:45:00
O000045757,RELEASED_TO_WMS,2025-03-14 08:35:00
O000045758,ORDER_RECEIVED,2025-03-14 17:45:00
O000045758,RELEASED_TO_WMS,2025-03-14 21:26:00
O000045759,ORDER_RECEIVED,2025-03-14 16:30:00
O000045759,RELEASED_TO_WMS,2025-03-14 18:33:00
O000045760,ORDER_RECEIVED,2025-03-14 07:39:00
O000045760,RELEASED_TO_WMS,2025-03-14 12:42:00
O000045761,ORDER_RECEIVED,2025-03-14 15:06:00
O000045761,RELEASED_TO_WMS,2025-03-14 18:45:00
O000045762,ORDER_RECEIVED,2025-03-14 04:53:00
O000045762,RELEASED_TO_WMS,2025-03-14 06:20:00
O000045763,ORDER_RECEIVED,2025-03-14 13:05:00
O000045763,RELEASED_TO_WMS,2025-03-14 18:52:00
O000045764,ORDER_RECEIVED,2025-03-14 22:05:00
O000045764,RELEASED_TO_WMS,2025-03-14 23:22:00
O000045764,CANCELLED,2025-03-15 00:52:00
O000045765,ORDER_RECEIVED,2025-03-14 17:03:00
O000045765,RELEASED_TO_WMS,2025-03-14 18:04:00
O000045766,ORDER_RECEIVED,2025-03-14 17:02:00
O000045766,RELEASED_TO_WMS,2025-03-14 19:21:00
O000045767,ORDER_RECEIVED,2025-03-14 10:52:00
O000045767,RELEASED_TO_WMS,2025-03-14 16:06:00
O000045768,ORDER_RECEIVED,2025-03-14 22:10:00
O000045768,RELEASED_TO_WMS,2025-03-14 23:32:00
O000045769,ORDER_RECEIVED,2025-03-14 06:44:00
O000045769,RELEASED_TO_WMS,2025-03-14 07:33:00
O000045770,ORDER_RECEIVED,2025-03-14 07:03:00
O000045770,RELEASED_TO_WMS,2025-03-14 11:58:00
O000045771,ORDER_RECEIVED,2025-03-14 05:07:00
O000045771,RELEASED_TO_WMS,2025-03-14 08:16:00
O000045772,ORDER_RECEIVED,2025-03-14 07:54:00
O000045772,RELEASED_TO_WMS,2025-03-14 13:19:00
O000045773,ORDER_RECEIVED,2025-03-14 16:59:00
O000045773,RELEASED_TO_WMS,2025-03-14 22:21:00
O000045774,ORDER_RECEIVED,2025-03-14 23:32:00
O000045774,RELEASED_TO_WMS,2025-03-15 01:26:00
O000045775,ORDER_RECEIVED,2025-03-14 09:20:00
O000045775,RELEASED_TO_WMS,2025-03-14 15:06:00
O000045776,ORDER_RECEIVED,2025-03-14 08:13:00
O000045776,RELEASED_TO_WMS,2025-03-14 13:35:00
O000045777,ORDER_RECEIVED,2025-03-14 23:11:00
O000045777,RELEASED_TO_WMS,2025-03-15 00:04:00
O000045778,ORDER_RECEIVED,2025-03-14 20:04:00
O000045778,RELEASED_TO_WMS,2025-03-15 00:12:00
O000045779,ORDER_RECEIVED,2025-03-14 12:31:00
O000045779,RELEASED_TO_WMS,2025-03-14 17:29:00
O000045780,ORDER_RECEIVED,2025-03-14 00:56:00
O000045780,RELEASED_TO_WMS,2025-03-14 03:58:00
O000045781,ORDER_RECEIVED,2025-03-14 21:24:00
O000045781,RELEASED_TO_WMS,2025-03-14 23:17:00
O000045782,ORDER_RECEIVED,2025-03-14 06:34:00
O000045782,RELEASED_TO_WMS,2025-03-14 11:32:00
O000045783,ORDER_RECEIVED,2025-03-14 01:58:00
O000045783,RELEASED_TO_WMS,2025-03-14 03:18:00
O000045784,ORDER_RECEIVED,2025-03-14 03:04:00
O000045784,RELEASED_TO_WMS,2025-03-14 08:06:00
O000045785,ORDER_RECEIVED,2025-03-14 13:39:00
O000045785,RELEASED_TO_WMS,2025-03-14 14:32:00
O000045786,ORDER_RECEIVED,2025-03-14 01:36:00
O000045786,RELEASED_TO_WMS,2025-03-14 05:28:00
O000045787,ORDER_RECEIVED,2025-03-14 12:04:00
O000045787,RELEASED_TO_WMS,2025-03-14 13:37:00
O000045788,ORDER_RECEIVED,2025-03-14 21:03:00
O000045788,RELEASED_TO_WMS,2025-03-15 01:09:00
O000045789,ORDER_RECEIVED,2025-03-14 21:20:00
O000045789,RELEASED_TO_WMS,2025-03-14 22:54:00
O000045790,ORDER_RECEIVED,2025-03-14 01:36:00
O000045790,RELEASED_TO_WMS,2025-03-14 06:05:00
O000045791,ORDER_RECEIVED,2025-03-14 19:41:00
O000045791,RELEASED_TO_WMS,2025-03-14 21:28:00
O000045792,ORDER_RECEIVED,2025-03-14 07:20:00
O000045792,RELEASED_TO_WMS,2025-03-14 09:31:00
O000045793,ORDER_RECEIVED,2025-03-14 10:46:00
O000045793,RELEASED_TO_WMS,2025-03-14 12:43:00
O000045794,ORDER_RECEIVED,2025-03-14 15:11:00
O000045794,RELEASED_TO_WMS,2025-03-14 17:37:00
O000045795,ORDER_RECEIVED,2025-03-14 08:54:00
O000045795,RELEASED_TO_WMS,2025-03-14 14:32:00
O000045796,ORDER_RECEIVED,2025-03-14 21:58:00
O000045796,RELEASED_TO_WMS,2025-03-14 23:14:00
O000045797,ORDER_RECEIVED,2025-03-14 18:36:00
O000045797,RELEASED_TO_WMS,2025-03-14 19:39:00
O000045798,ORDER_RECEIVED,2025-03-14 04:53:00
O000045798,RELEASED_TO_WMS,2025-03-14 06:11:00
O000045799,ORDER_RECEIVED,2025-03-14 02:51:00
O000045799,RELEASED_TO_WMS,2025-03-14 08:23:00
O000045800,ORDER_RECEIVED,2025-03-14 05:45:00
O000045800,RELEASED_TO_WMS,2025-03-14 06:31:00
O000045801,ORDER_RECEIVED,2025-03-14 12:38:00
O000045801,RELEASED_TO_WMS,2025-03-14 17:52:00
O000045802,ORDER_RECEIVED,2025-03-14 18:16:00
O000045802,RELEASED_TO_WMS,2025-03-14 23:27:00
O000045803,ORDER_RECEIVED,2025-03-14 07:31:00
O000045803,RELEASED_TO_WMS,2025-03-14 13:28:00
O000045804,ORDER_RECEIVED,2025-03-14 08:52:00
O000045804,RELEASED_TO_WMS,2025-03-14 13:29:00
O000045804,RETURN_REQUESTED,2025-03-18 12:29:00
O000045805,ORDER_RECEIVED,2025-03-14 11:10:00
O000045805,RELEASED_TO_WMS,2025-03-14 13:51:00
O000045806,ORDER_RECEIVED,2025-03-14 19:52:00
O000045806,RELEASED_TO_WMS,2025-03-14 20:50:00
O000045807,ORDER_RECEIVED,2025-03-14 22:32:00
O000045807,RELEASED_TO_WMS,2025-03-14 23:11:00
O000045808,ORDER_RECEIVED,2025-03-14 10:12:00
O000045808,RELEASED_TO_WMS,2025-03-14 16:10:00
O000045809,ORDER_RECEIVED,2025-03-14 04:47:00
O000045809,RELEASED_TO_WMS,2025-03-14 09:32:00
O000045810,ORDER_RECEIVED,2025-03-14 07:05:00
O000045810,RELEASED_TO_WMS,2025-03-14 08:04:00
O000045811,ORDER_RECEIVED,2025-03-14 10:10:00
O000045811,RELEASED_TO_WMS,2025-03-14 16:04:00
O000045812,ORDER_RECEIVED,2025-03-14 10:08:00
O000045812,RELEASED_TO_WMS,2025-03-14 11:55:00
O000045813,ORDER_RECEIVED,2025-03-14 12:49:00
O000045813,RELEASED_TO_WMS,2025-03-14 17:30:00
O000045814,ORDER_RECEIVED,2025-03-14 09:33:00
O000045814,RELEASED_TO_WMS,2025-03-14 14:21:00
O000045815,ORDER_RECEIVED,2025-03-14 14:19:00
O000045815,RELEASED_TO_WMS,2025-03-14 16:35:00
O000045816,ORDER_RECEIVED,2025-03-14 05:02:00
O000045816,RELEASED_TO_WMS,2025-03-14 06:29:00
O000045817,ORDER_RECEIVED,2025-03-14 17:27:00
O000045817,RELEASED_TO_WMS,2025-03-14 18:49:00
O000045818,ORDER_RECEIVED,2025-03-14 00:03:00
O000045818,RELEASED_TO_WMS,2025-03-14 00:49:00
O000045819,ORDER_RECEIVED,2025-03-14 22:40:00
O000045819,RELEASED_TO_WMS,2025-03-15 04:00:00
O000045820,ORDER_RECEIVED,2025-03-14 20:21:00
O000045820,RELEASED_TO_WMS,2025-03-14 22:09:00
O000045821,ORDER_RECEIVED,2025-03-14 11:25:00
O000045821,RELEASED_TO_WMS,2025-03-14 17:22:00
O000045822,ORDER_RECEIVED,2025-03-14 19:32:00
O000045822,RELEASED_TO_WMS,2025-03-15 00:31:00
O000045823,ORDER_RECEIVED,2025-03-14 04:48:00
O000045823,RELEASED_TO_WMS,2025-03-14 08:15:00
O000045824,ORDER_RECEIVED,2025-03-14 08:50:00
O000045824,RELEASED_TO_WMS,2025-03-14 09:52:00
O000045825,ORDER_RECEIVED,2025-03-14 22:21:00
O000045825,RELEASED_TO_WMS,2025-03-15 02:02:00
O000045826,ORDER_RECEIVED,2025-03-14 00:56:00
O000045826,RELEASED_TO_WMS,2025-03-14 01:50:00
O000045827,ORDER_RECEIVED,2025-03-14 02:02:00
O000045827,RELEASED_TO_WMS,2025-03-14 06:14:00
O000045828,ORDER_RECEIVED,2025-03-14 05:13:00
O000045828,RELEASED_TO_WMS,2025-03-14 10:07:00
O000045829,ORDER_RECEIVED,2025-03-14 00:19:00
O000045829,RELEASED_TO_WMS,2025-03-14 01:40:00
O000045830,ORDER_RECEIVED,2025-03-14 20:49:00
O000045830,RELEASED_TO_WMS,2025-03-15 00:40:00
O000045831,ORDER_RECEIVED,2025-03-14 00:37:00
O000045831,RELEASED_TO_WMS,2025-03-14 01:30:00
O000045832,ORDER_RECEIVED,2025-03-14 14:23:00
O000045832,RELEASED_TO_WMS,2025-03-14 17:42:00
O000045833,ORDER_RECEIVED,2025-03-14 03:29:00
O000045833,RELEASED_TO_WMS,2025-03-14 09:02:00
O000045834,ORDER_RECEIVED,2025-03-14 06:34:00
O000045834,RELEASED_TO_WMS,2025-03-14 08:27:00
O000045835,ORDER_RECEIVED,2025-03-14 12:21:00
O000045835,RELEASED_TO_WMS,2025-03-14 14:03:00
O000045836,ORDER_RECEIVED,2025-03-14 06:15:00
O000045836,RELEASED_TO_WMS,2025-03-14 11:24:00
O000045837,ORDER_RECEIVED,2025-03-14 10:46:00
O000045837,RELEASED_TO_WMS,2025-03-14 14:29:00
O000045838,ORDER_RECEIVED,2025-03-14 14:49:00
O000045838,RELEASED_TO_WMS,2025-03-14 16:31:00
O000045838,CANCELLED,2025-03-14 17:28:00
O000045839,ORDER_RECEIVED,2025-03-14 01:45:00
O000045839,RELEASED_TO_WMS,2025-03-14 05:39:00
O000045840,ORDER_RECEIVED,2025-03-14 06:38:00
O000045840,RELEASED_TO_WMS,2025-03-14 12:30:00
O000045841,ORDER_RECEIVED,2025-03-14 09:08:00
O000045841,RELEASED_TO_WMS,2025-03-14 14:01:00
O000045842,ORDER_RECEIVED,2025-03-14 23:36:00
O000045842,RELEASED_TO_WMS,2025-03-15 01:15:00
O000045843,ORDER_RECEIVED,2025-03-14 18:42:00
O000045843,RELEASED_TO_WMS,2025-03-14 21:28:00
O000045844,ORDER_RECEIVED,2025-03-14 05:13:00
O000045844,RELEASED_TO_WMS,2025-03-14 05:39:00
O000045845,ORDER_RECEIVED,2025-03-14 09:58:00
O000045845,RELEASED_TO_WMS,2025-03-14 12:56:00
O000045846,ORDER_RECEIVED,2025-03-14 00:03:00
O000045846,RELEASED_TO_WMS,2025-03-14 03:45:00
O000045847,ORDER_RECEIVED,2025-03-14 14:40:00
O000045847,RELEASED_TO_WMS,2025-03-14 18:55:00
O000045848,ORDER_RECEIVED,2025-03-14 15:11:00
O000045848,RELEASED_TO_WMS,2025-03-14 20:24:00
O000045848,RETURN_REQUESTED,2025-03-16 01:24:00
O000045849,ORDER_RECEIVED,2025-03-14 19:06:00
O000045849,RELEASED_TO_WMS,2025-03-14 22:05:00
O000045850,ORDER_RECEIVED,2025-03-14 16:40:00
O000045850,RELEASED_TO_WMS,2025-03-14 18:57:00
O000045851,ORDER_RECEIVED,2025-03-14 03:38:00
O000045851,RELEASED_TO_WMS,2025-03-14 08:51:00
O000045852,ORDER_RECEIVED,2025-03-14 15:09:00
O000045852,RELEASED_TO_WMS,2025-03-14 17:39:00
O000045853,ORDER_RECEIVED,2025-03-14 05:39:00
O000045853,RELEASED_TO_WMS,2025-03-14 11:27:00
O000045853,RETURN_REQUESTED,2025-03-19 16:27:00
O000045854,ORDER_RECEIVED,2025-03-14 00:38:00
O000045854,RELEASED_TO_WMS,2025-03-14 05:11:00
O000045855,ORDER_RECEIVED,2025-03-14 14:13:00
O000045855,RELEASED_TO_WMS,2025-03-14 16:38:00
O000045856,ORDER_RECEIVED,2025-03-14 20:46:00
O000045856,RELEASED_TO_WMS,2025-03-14 23:05:00
O000045857,ORDER_RECEIVED,2025-03-14 19:13:00
O000045857,CANCELLED,2025-03-14 19:59:00
O000045857,RELEASED_TO_WMS,2025-03-15 01:08:00
O000045858,ORDER_RECEIVED,2025-03-14 21:02:00
O000045858,RELEASED_TO_WMS,2025-03-15 00:56:00
O000045859,ORDER_RECEIVED,2025-03-14 21:01:00
O000045859,RELEASED_TO_WMS,2025-03-14 21:52:00
O000045860,ORDER_RECEIVED,2025-03-14 12:47:00
O000045860,RELEASED_TO_WMS,2025-03-14 17:08:00
O000045861,ORDER_RECEIVED,2025-03-14 00:05:00
O000045861,RELEASED_TO_WMS,2025-03-14 03:16:00
O000045862,ORDER_RECEIVED,2025-03-14 08:19:00
O000045862,RELEASED_TO_WMS,2025-03-14 09:39:00
O000045863,ORDER_RECEIVED,2025-03-14 00:43:00
O000045863,RELEASED_TO_WMS,2025-03-14 06:04:00
O000045864,ORDER_RECEIVED,2025-03-14 09:19:00
O000045864,RELEASED_TO_WMS,2025-03-14 14:13:00
O000045865,ORDER_RECEIVED,2025-03-14 13:51:00
O000045865,RELEASED_TO_WMS,2025-03-14 16:54:00
O000045866,ORDER_RECEIVED,2025-03-14 22:25:00
O000045866,RELEASED_TO_WMS,2025-03-15 00:16:00
O000045867,ORDER_RECEIVED,2025-03-14 00:14:00
O000045867,RELEASED_TO_WMS,2025-03-14 05:03:00
O000045868,ORDER_RECEIVED,2025-03-14 01:51:00
O000045868,RELEASED_TO_WMS,2025-03-14 03:35:00
O000045869,ORDER_RECEIVED,2025-03-14 12:38:00
O000045869,RELEASED_TO_WMS,2025-03-14 15:46:00
O000045870,ORDER_RECEIVED,2025-03-14 20:28:00
O000045870,RELEASED_TO_WMS,2025-03-15 00:09:00
O000045871,ORDER_RECEIVED,2025-03-14 21:12:00
O000045871,RELEASED_TO_WMS,2025-03-15 00:49:00
O000045872,ORDER_RECEIVED,2025-03-14 01:07:00
O000045872,RELEASED_TO_WMS,2025-03-14 04:59:00
O000045873,ORDER_RECEIVED,2025-03-14 10:10:00
O000045873,RELEASED_TO_WMS,2025-03-14 10:35:00
O000045874,ORDER_RECEIVED,2025-03-14 00:04:00
O000045874,RELEASED_TO_WMS,2025-03-14 04:56:00
O000045875,ORDER_RECEIVED,2025-03-14 23:56:00
O000045875,RELEASED_TO_WMS,2025-03-15 02:37:00
O000045876,ORDER_RECEIVED,2025-03-14 09:56:00
O000045876,RELEASED_TO_WMS,2025-03-14 11:26:00
O000045877,ORDER_RECEIVED,2025-03-14 16:00:00
O000045877,RELEASED_TO_WMS,2025-03-14 21:50:00
O000045878,ORDER_RECEIVED,2025-03-14 01:48:00
O000045878,RELEASED_TO_WMS,2025-03-14 02:34:00
O000045879,ORDER_RECEIVED,2025-03-14 20:40:00
O000045879,RELEASED_TO_WMS,2025-03-14 23:01:00
O000045880,ORDER_RECEIVED,2025-03-14 02:01:00
O000045880,RELEASED_TO_WMS,2025-03-14 07:02:00
O000045881,ORDER_RECEIVED,2025-03-14 14:48:00
O000045881,RELEASED_TO_WMS,2025-03-14 18:51:00
O000045882,ORDER_RECEIVED,2025-03-14 06:26:00
O000045882,RELEASED_TO_WMS,2025-03-14 12:16:00
O000045883,ORDER_RECEIVED,2025-03-14 21:33:00
O000045883,RELEASED_TO_WMS,2025-03-14 22:40:00
O000045884,ORDER_RECEIVED,2025-03-14 00:57:00
O000045884,RELEASED_TO_WMS,2025-03-14 03:47:00
O000045885,ORDER_RECEIVED,2025-03-14 19:49:00
O000045885,RELEASED_TO_WMS,2025-03-14 22:13:00
O000045886,ORDER_RECEIVED,2025-03-14 20:47:00
O000045886,RELEASED_TO_WMS,2025-03-15 01:39:00
O000045886,RETURN_REQUESTED,2025-03-21 11:39:00
O000045887,ORDER_RECEIVED,2025-03-14 18:54:00
O000045887,RELEASED_TO_WMS,2025-03-14 19:21:00
O000045888,ORDER_RECEIVED,2025-03-14 02:08:00
O000045888,RELEASED_TO_WMS,2025-03-14 04:26:00
O000045889,ORDER_RECEIVED,2025-03-14 18:26:00
O000045889,RELEASED_TO_WMS,2025-03-14 22:51:00
O000045890,ORDER_RECEIVED,2025-03-14 05:47:00
O000045890,RELEASED_TO_WMS,2025-03-14 06:29:00
O000045891,ORDER_RECEIVED,2025-03-14 11:42:00
O000045891,RELEASED_TO_WMS,2025-03-14 14:27:00
O000045892,ORDER_RECEIVED,2025-03-14 14:31:00
O000045892,RELEASED_TO_WMS,2025-03-14 17:16:00
O000045893,ORDER_RECEIVED,2025-03-14 02:18:00
O000045893,RELEASED_TO_WMS,2025-03-14 03:28:00
O000045894,ORDER_RECEIVED,2025-03-14 18:57:00
O000045894,RELEASED_TO_WMS,2025-03-14 21:32:00
O000045895,ORDER_RECEIVED,2025-03-14 19:24:00
O000045895,RELEASED_TO_WMS,2025-03-14 22:55:00
O000045896,ORDER_RECEIVED,2025-03-14 18:35:00
O000045896,RELEASED_TO_WMS,2025-03-14 20:21:00
O000045897,ORDER_RECEIVED,2025-03-14 23:03:00
O000045897,RELEASED_TO_WMS,2025-03-15 04:16:00
O000045898,ORDER_RECEIVED,2025-03-14 00:03:00
O000045898,CANCELLED,2025-03-14 01:48:00
O000045898,RELEASED_TO_WMS,2025-03-14 02:54:00
O000045899,ORDER_RECEIVED,2025-03-14 15:30:00
O000045899,RELEASED_TO_WMS,2025-03-14 20:59:00
O000045900,ORDER_RECEIVED,2025-03-14 06:40:00
O000045900,RELEASED_TO_WMS,2025-03-14 09:46:00
O000045901,ORDER_RECEIVED,2025-03-14 03:23:00
O000045901,RELEASED_TO_WMS,2025-03-14 08:55:00
O000045902,ORDER_RECEIVED,2025-03-14 19:49:00
O000045902,RELEASED_TO_WMS,2025-03-14 23:16:00
O000045903,ORDER_RECEIVED,2025-03-14 18:42:00
O000045903,RELEASED_TO_WMS,2025-03-14 21:09:00
O000045904,ORDER_RECEIVED,2025-03-14 14:18:00
O000045904,RELEASED_TO_WMS,2025-03-14 15:18:00
O000045905,ORDER_RECEIVED,2025-03-14 20:43:00
O000045905,RELEASED_TO_WMS,2025-03-15 00:23:00
O000045906,ORDER_RECEIVED,2025-03-14 16:02:00
O000045906,RELEASED_TO_WMS,2025-03-14 20:24:00
O000045907,ORDER_RECEIVED,2025-03-14 22:09:00
O000045907,RELEASED_TO_WMS,2025-03-15 00:44:00
O000045908,ORDER_RECEIVED,2025-03-14 06:09:00
O000045908,RELEASED_TO_WMS,2025-03-14 08:47:00
O000045909,ORDER_RECEIVED,2025-03-14 16:21:00
O000045909,RELEASED_TO_WMS,2025-03-14 19:12:00
O000045910,ORDER_RECEIVED,2025-03-14 09:48:00
O000045910,RELEASED_TO_WMS,2025-03-14 15:27:00
O000045911,ORDER_RECEIVED,2025-03-14 11:23:00
O000045911,RELEASED_TO_WMS,2025-03-14 16:49:00
O000045912,ORDER_RECEIVED,2025-03-14 10:40:00
O000045912,RELEASED_TO_WMS,2025-03-14 16:39:00
O000045913,ORDER_RECEIVED,2025-03-14 22:41:00
O000045913,RELEASED_TO_WMS,2025-03-15 02:05:00
O000045914,ORDER_RECEIVED,2025-03-14 18:31:00
O000045914,RELEASED_TO_WMS,2025-03-14 21:33:00
O000045915,ORDER_RECEIVED,2025-03-14 15:08:00
O000045915,RELEASED_TO_WMS,2025-03-14 16:42:00
O000045916,ORDER_RECEIVED,2025-03-14 16:38:00
O000045916,RELEASED_TO_WMS,2025-03-14 19:39:00
O000045917,ORDER_RECEIVED,2025-03-14 10:37:00
O000045917,RELEASED_TO_WMS,2025-03-14 14:44:00
O000045918,ORDER_RECEIVED,2025-03-14 07:12:00
O000045918,RELEASED_TO_WMS,2025-03-14 12:06:00
O000045919,ORDER_RECEIVED,2025-03-14 21:19:00
O000045919,RELEASED_TO_WMS,2025-03-15 00:32:00
O000045920,ORDER_RECEIVED,2025-03-14 23:31:00
O000045920,RELEASED_TO_WMS,2025-03-15 02:48:00
O000045921,ORDER_RECEIVED,2025-03-14 12:19:00
O000045921,RELEASED_TO_WMS,2025-03-14 14:20:00
O000045922,ORDER_RECEIVED,2025-03-14 01:44:00
O000045922,CANCELLED,2025-03-14 03:40:00
O000045922,RELEASED_TO_WMS,2025-03-14 05:06:00
O000045923,ORDER_RECEIVED,2025-03-14 23:25:00
O000045923,RELEASED_TO_WMS,2025-03-15 00:36:00
O000045924,ORDER_RECEIVED,2025-03-14 07:26:00
O000045924,RELEASED_TO_WMS,2025-03-14 10:09:00
O000045925,ORDER_RECEIVED,2025-03-14 19:12:00
O000045925,RELEASED_TO_WMS,2025-03-14 21:43:00
O000045926,ORDER_RECEIVED,2025-03-14 05:16:00
