shipment_id,pickup_ts,delivered_ts,actual_distance_km,actual_cost
S000006273,2025-01-11 03:57:00,2025-01-12 02:17:21.883522761,16.25,6595.0
S000006274,2025-01-11 23:09:00,2025-01-12 12:52:15.603162196,3.84,3554.0
S000006275,2025-01-11 17:25:00,2025-01-11 23:28:59.793152655,3.93,3373.0
S000006276,2025-01-12 01:58:00,2025-01-12 17:59:09.873380499,25.45,6293.0
S000006277,2025-01-11 17:18:00,2025-01-13 04:56:09.837025569,9.59,4786.0
S000006278,2025-01-11 18:07:00,2025-01-12 17:53:37.518840303,20.75,6848.0
S000006279,2025-01-11 19:01:00,2025-01-12 22:09:15.790700252,24.52,5247.0
S000006280,2025-01-11 15:54:00,2025-01-12 22:53:57.092973590,4.22,3525.0
S000006281,2025-01-11 11:41:00,2025-01-12 13:20:19.175331664,27.43,6250.0
S000006282,2025-01-11 06:50:00,2025-01-12 00:55:31.138727175,9.75,4332.0
S000006283,2025-01-11 12:32:00,2025-01-12 20:18:31.032286773,14.57,5260.0
S000006284,2025-01-11 23:53:00,2025-01-12 13:38:54.729475369,5.52,3561.0
S000006285,2025-01-11 17:25:00,2025-01-12 05:33:29.731619482,28.74,6608.0
S000006286,2025-01-12 01:20:00,2025-01-12 13:38:51.688531407,20.44,4737.0
S000006287,2025-01-11 02:05:00,2025-01-11 17:15:17.563519387,14.68,5094.0
S000006288,2025-01-11 09:10:00,2025-01-12 14:02:29.706008419,28.16,7537.0
S000006289,2025-01-11 18:24:00,2025-01-12 01:51:12.065116539,10.0,4681.0
S000006290,2025-01-12 00:48:00,2025-01-12 21:32:53.803440603,31.44,5893.0
S000006291,2025-01-11 20:17:00,2025-01-12 19:29:41.355794714,23.67,6571.0
S000006292,2025-01-11 21:25:00,2025-01-13 07:11:13.739518747,28.01,5688.0
S000006293,2025-01-12 02:54:00,2025-01-12 19:11:21.440395082,23.38,6822.0
S000006294,2025-01-11 10:37:00,2025-01-12 05:53:46.268354143,28.18,7427.0
S000006295,2025-01-11 15:05:00,2025-01-12 17:06:19.541491122,5.7,4269.0
S000006296,2025-01-11 16:28:00,2025-01-12 01:45:48.107287572,26.47,6371.0
S000006297,2025-01-11 19:48:00,2025-01-12 12:50:24.904176338,20.83,6464.0
S000006298,2025-01-11 22:08:00,2025-01-12 03:08:55.981637776,23.45,5284.0
S000006299,2025-01-12 01:06:00,2025-01-12 05:09:29.087506047,9.31,4959.0
S000006300,2025-01-11 20:05:00,2025-01-12 13:40:02.077917921,24.75,7349.0
S000006301,2025-01-11 06:57:00,2025-01-12 13:04:00.380909290,7.97,3846.0
S000006302,2025-01-11 08:18:00,2025-01-12 00:35:11.388601647,17.96,5411.0
S000006303,2025-01-12 01:36:00,2025-01-12 23:17:59.052844201,15.18,5143.0
S000006304,2025-01-12 05:01:00,2025-01-13 00:05:47.796297081,7.28,4914.0
S000006305,2025-01-12 03:07:00,2025-01-12 20:52:19.626584752,23.0,6260.0
S000006306,2025-01-11 15:07:00,2025-01-12 14:42:24.987517782,5.73,3676.0
S000006307,2025-01-12 01:28:00,2025-01-13 11:51:14.773326054,21.55,4911.0
S000006308,2025-01-11 16:53:00,2025-01-12 14:30:40.849326433,28.34,6053.0
S000006309,2025-01-11 09:43:00,2025-01-12 16:52:30.377683018,13.26,5546.0
S000006310,2025-01-11 20:35:00,2025-01-12 11:18:15.239534847,24.53,6335.0
S000006311,2025-01-11 17:42:00,2025-01-12 06:37:10.135303752,8.12,3907.0
S000006312,2025-01-11 03:34:00,2025-01-11 10:06:14.530657365,22.2,7528.0
S000006313,2025-01-11 17:30:00,2025-01-12 16:10:48.386195245,33.05,7503.0
S000006314,2025-01-11 01:43:00,2025-01-12 05:17:33.513266031,7.36,3814.0
S000006315,2025-01-11 17:55:00,2025-01-12 18:02:04.611516981,19.66,5261.0
S000006316,2025-01-11 07:20:00,2025-01-12 14:32:41.000670662,18.45,6353.0
S000006317,2025-01-11 18:54:00,2025-01-12 05:38:55.407396055,19.42,6214.0
S000006318,2025-01-11 10:00:00,2025-01-12 11:16:51.889107547,19.01,6486.0
S000006319,2025-01-11 16:01:00,2025-01-12 11:52:53.283740745,18.12,5662.0
S000006320,2025-01-11 23:15:00,2025-01-12 13:21:44.733589714,16.88,5979.0
S000006321,2025-01-11 12:03:00,2025-01-12 07:38:40.975877886,7.92,4876.0
S000006322,2025-01-11 11:39:00,2025-01-12 14:44:18.041949265,13.83,4427.0
S000006323,2025-01-11 17:46:00,2025-01-13 02:16:13.504828946,22.24,7983.0
S000006324,2025-01-11 23:43:00,2025-01-12 22:55:55.565853015,6.13,3449.0
S000006325,2025-01-12 04:44:00,2025-01-13 05:56:54.092077545,21.26,6605.0
S000006326,2025-01-11 16:11:00,2025-01-13 02:04:39.377276952,8.05,4016.0
S000006327,2025-01-11 10:11:00,2025-01-12 13:52:24.874139288,28.2,7239.0
S000006328,2025-01-11 09:08:00,2025-01-11 20:12:25.871640862,17.36,6436.0
S000006329,2025-01-11 10:56:00,2025-01-12 15:28:11.308654845,13.64,5576.0
S000006330,2025-01-11 06:02:00,2025-01-11 14:08:26.198560015,8.94,4093.0
S000006331,2025-01-11 17:12:00,2025-01-12 01:29:33.414982184,13.73,5940.0
S000006332,2025-01-12 07:39:00,2025-01-13 18:04:44.249495516,28.28,6064.0
S000006333,2025-01-12 01:19:00,2025-01-12 08:54:11.137403094,19.14,5570.0
S000006334,2025-01-11 12:55:00,2025-01-12 19:25:41.997178940,14.9,6202.0
S000006335,2025-01-11 23:58:00,2025-01-13 01:35:37.671893317,24.48,6188.0
S000006336,2025-01-11 06:41:00,2025-01-12 10:50:45.360590634,12.06,4036.0
S000006337,2025-01-11 14:40:00,2025-01-12 12:37:08.229218184,14.32,4605.0
S000006338,2025-01-11 19:08:00,2025-01-12 23:23:39.658044351,13.54,5150.0
S000006339,2025-01-11 09:31:00,2025-01-12 20:03:55.869695707,5.88,4406.0
S000006340,2025-01-11 15:26:00,2025-01-12 19:10:43.745293042,21.75,5209.0
S000006341,2025-01-11 04:04:00,2025-01-11 18:18:09.815844199,29.78,6506.0
S000006342,2025-01-11 14:52:00,2025-01-12 23:28:45.070945999,30.04,7032.0
S000006343,2025-01-12 01:03:00,2025-01-12 20:21:55.990906074,24.31,6020.0
S000006344,2025-01-12 05:39:00,2025-01-12 14:44:30.617683674,12.89,6184.0
S000006345,2025-01-11 18:50:00,2025-01-13 03:47:58.200558343,11.86,4189.0
S000006346,2025-01-12 06:37:00,2025-01-12 23:50:55.585847542,18.93,5787.0
S000006347,2025-01-11 21:35:00,2025-01-12 09:32:36.090499752,27.26,5703.0
S000006348,2025-01-11 15:01:00,2025-01-12 15:29:27.200897004,25.81,5843.0
S000006349,2025-01-11 06:36:00,2025-01-12 18:27:19.108979949,17.81,6156.0
S000006350,2025-01-11 21:02:00,2025-01-13 04:01:45.682125579,20.47,6456.0
S000006351,2025-01-11 09:56:00,2025-01-11 21:57:50.184171526,25.92,6132.0
S000006352,2025-01-11 07:12:00,2025-01-12 10:00:27.108942069,28.3,6683.0
S000006353,2025-01-11 23:32:00,2025-01-12 11:40:36.700629270,23.37,6186.0
S000006354,2025-01-11 23:16:00,2025-01-12 19:39:39.269928688,15.63,4939.0
S000006355,2025-01-11 11:41:00,2025-01-11 20:10:49.463719612,11.2,3906.0
S000006356,2025-01-11 15:04:00,2025-01-12 04:18:17.315334092,16.19,6189.0
S000006357,2025-01-12 07:10:00,2025-01-13 18:51:42.924107176,11.62,5338.0
S000006358,2025-01-12 01:39:00,2025-01-12 20:12:48.972884133,32.07,6727.0
S000006359,2025-01-11 20:16:00,2025-01-13 00:00:34.375767500,16.68,6054.0
S000006360,2025-01-11 23:49:00,2025-01-12 17:50:36.967300312,13.17,4628.0
S000006361,2025-01-11 08:14:00,2025-01-11 12:17:23.043326205,12.43,4446.0
S000006362,2025-01-11 11:34:00,2025-01-12 12:30:11.200909167,22.33,5438.0
S000006363,2025-01-11 20:42:00,2025-01-12 14:06:44.783750210,14.49,5230.0
S000006364,2025-01-11 04:55:00,2025-01-11 17:16:56.822178103,6.77,3830.0
S000006365,2025-01-11 22:04:00,2025-01-12 08:19:42.135429178,24.81,6464.0
S000006366,2025-01-11 06:13:00,2025-01-12 01:46:14.112251960,11.53,5527.0
S000006367,2025-01-12 06:52:00,2025-01-13 15:35:22.457958312,13.58,4540.0
S000006368,2025-01-11 16:20:00,2025-01-12 07:14:53.624806909,7.37,4467.0
S000006369,2025-01-11 08:00:00,2025-01-12 06:05:35.125716195,17.16,4620.0
S000006370,2025-01-11 13:55:00,2025-01-11 19:33:34.011129652,19.37,5683.0
S000006371,2025-01-11 09:39:00,2025-01-12 12:45:51.038340120,29.4,5653.0
S000006372,2025-01-11 20:35:00,2025-01-13 01:38:02.041222698,3.48,4347.0
S000006373,2025-01-11 10:46:00,2025-01-12 02:50:42.669789762,30.23,7452.0
S000006374,2025-01-12 06:32:00,2025-01-13 00:35:43.015702921,20.55,5319.0
S000006375,2025-01-12 00:42:00,2025-01-12 06:55:06.426287785,11.3,4868.0
S000006376,2025-01-12 01:16:00,2025-01-13 10:43:26.955395172,9.54,4264.0
S000006377,2025-01-12 01:34:00,2025-01-12 23:11:50.145072826,10.21,4992.0
S000006378,2025-01-11 14:26:00,2025-01-11 22:54:11.877772782,28.95,6160.0
S000006379,2025-01-11 08:54:00,2025-01-12 12:42:31.645525316,9.92,4369.0
S000006380,2025-01-11 17:51:00,2025-01-12 22:45:51.818980734,16.98,5311.0
S000006381,2025-01-12 04:29:00,2025-01-12 14:55:32.310735842,21.79,6396.0
S000006382,2025-01-11 06:19:00,2025-01-12 00:49:40.278155443,30.32,7472.0
S000006383,2025-01-11 14:43:00,2025-01-12 08:54:13.919127007,20.7,5595.0
S000006384,2025-01-11 08:32:00,2025-01-12 00:27:32.764423731,21.37,5173.0
S000006385,2025-01-11 11:13:00,2025-01-12 18:53:23.906293003,8.06,4044.0
S000006386,2025-01-11 23:38:00,2025-01-13 02:15:37.599051136,27.92,7592.0
S000006387,2025-01-11 23:13:00,2025-01-13 07:29:35.421027769,10.11,4192.0
S000006388,2025-01-11 13:32:00,2025-01-12 10:29:28.278439970,5.67,4503.0
S000006389,2025-01-11 02:39:00,2025-01-12 08:33:00.156379136,29.43,7221.0
S000006390,2025-01-11 12:58:00,2025-01-12 00:32:41.040121850,7.6,4414.0
S000006391,2025-01-11 20:20:00,2025-01-12 09:16:46.019567162,5.76,4074.0
S000006392,2025-01-12 02:12:00,2025-01-12 21:59:46.254736712,22.44,4944.0
S000006393,2025-01-12 02:19:00,2025-01-12 22:02:01.639525911,13.11,4637.0
S000006394,2025-01-11 20:37:00,2025-01-12 02:00:28.900042994,6.57,4439.0
S000006395,2025-01-12 02:13:00,2025-01-13 00:57:28.767988906,17.8,6156.0
S000006396,2025-01-11 23:59:00,2025-01-12 04:28:56.253765804,25.69,5716.0
S000006397,2025-01-12 03:15:00,2025-01-12 13:25:33.926522286,21.86,6596.0
S000006398,2025-01-11 18:24:00,2025-01-12 08:27:04.979184714,8.08,4366.0
S000006399,2025-01-11 07:25:00,2025-01-12 14:13:30.870539276,20.32,4962.0
S000006400,2025-01-12 03:00:00,2025-01-12 13:16:12.881502058,27.77,6802.0
S000006401,2025-01-12 02:58:00,2025-01-12 19:28:12.729077758,7.77,4253.0
S000006402,2025-01-11 08:15:00,2025-01-12 08:56:02.311263117,8.82,4708.0
S000006403,2025-01-12 00:52:00,2025-01-12 09:39:17.675695611,2.72,3955.0
S000006404,2025-01-11 19:30:00,2025-01-12 01:52:02.447710503,17.45,4835.0
S000006405,2025-01-11 20:21:00,2025-01-12 00:34:28.756106338,9.15,4456.0
S000006406,2025-01-11 14:50:00,2025-01-13 01:38:16.618617208,21.12,5784.0
S000006407,2025-01-11 22:33:00,2025-01-12 03:48:54.931024933,29.85,5765.0
S000006408,2025-01-11 18:37:00,2025-01-12 19:29:53.116332286,7.22,4766.0
S000006409,2025-01-12 03:54:00,2025-01-12 08:02:06.805692211,18.84,5382.0
S000006410,2025-01-11 14:01:00,2025-01-12 20:28:09.557875407,9.43,4505.0
S000006411,2025-01-11 10:43:00,2025-01-12 12:08:46.570751950,3.47,3785.0
S000006412,2025-01-11 12:11:00,2025-01-12 23:32:13.130066167,24.03,6108.0
S000006413,2025-01-11 07:02:00,2025-01-12 16:59:23.342330001,13.44,4873.0
S000006414,2025-01-11 21:05:00,2025-01-13 07:58:13.143133928,32.39,7307.0
S000006415,2025-01-11 18:42:00,2025-01-12 01:09:18.445136018,20.02,5259.0
S000006416,2025-01-12 00:07:00,2025-01-12 22:50:55.729335630,6.51,3774.0
S000006417,2025-01-11 22:24:00,2025-01-13 02:17:26.684829286,12.7,5217.0
S000006418,2025-01-11 14:51:00,2025-01-11 22:48:26.839345640,7.21,4600.0
S000006419,2025-01-12 00:58:00,2025-01-12 11:40:01.425772872,25.46,6398.0
S000006420,2025-01-11 12:47:00,2025-01-12 05:50:40.937828436,24.93,5724.0
S000006421,2025-01-11 22:46:00,2025-01-13 05:56:47.936901828,13.11,4860.0
S000006422,2025-01-11 17:59:00,2025-01-13 00:05:55.988979080,15.61,5576.0
S000006423,2025-01-11 17:55:00,2025-01-13 00:02:20.393013277,18.24,6054.0
S000006424,2025-01-11 12:51:00,2025-01-12 01:39:10.562093960,28.03,5351.0
S000006425,2025-01-11 08:19:00,2025-01-12 12:48:59.728500880,4.57,3591.0
S000006426,2025-01-11 20:59:00,2025-01-12 04:00:41.924145396,2.98,4135.0
S000006427,2025-01-12 03:01:00,2025-01-13 13:21:57.985423728,5.56,4028.0
S000006428,2025-01-11 16:22:00,2025-01-12 12:14:43.761618998,13.42,4770.0
S000006429,2025-01-11 14:19:00,2025-01-12 17:15:32.751541230,13.99,4775.0
S000006430,2025-01-11 11:27:00,2025-01-12 22:36:31.381499959,7.36,4855.0
S000006431,2025-01-11 21:49:00,2025-01-12 15:05:32.668339026,16.14,5319.0
S000006432,2025-01-11 21:15:00,2025-01-12 10:57:48.601408957,15.03,5237.0
S000006433,2025-01-11 02:28:00,2025-01-11 16:33:38.633540985,5.15,4661.0
S000006434,2025-01-11 09:04:00,2025-01-11 16:01:52.279331680,23.98,6398.0
S000006435,2025-01-11 14:24:00,2025-01-12 16:03:06.264492346,18.0,6023.0
S000006436,2025-01-11 04:38:00,2025-01-12 16:30:26.740926098,12.13,4328.0
S000006437,2025-01-11 22:16:00,2025-01-13 06:12:11.952897568,18.41,5004.0
S000006438,2025-01-11 13:46:00,2025-01-13 00:42:25.191491622,11.54,5638.0
S000006439,2025-01-11 02:38:00,2025-01-11 13:22:49.447891089,29.56,6007.0
S000006440,2025-01-12 00:48:00,2025-01-12 07:01:21.086829616,20.48,5559.0
S000006441,2025-01-11 19:26:00,2025-01-12 08:15:52.654117720,15.37,4650.0
S000006442,2025-01-12 03:54:00,2025-01-13 03:23:50.365177670,25.06,7015.0
S000006443,2025-01-12 00:21:00,2025-01-13 03:46:49.195574896,26.17,5817.0
S000006444,2025-01-12 00:49:00,2025-01-13 05:51:24.176408366,27.89,6424.0
S000006445,2025-01-11 08:39:00,2025-01-11 14:08:29.144293044,8.11,4083.0
S000006446,2025-01-11 21:39:00,2025-01-12 21:04:27.367582054,6.37,4005.0
S000006447,2025-01-11 21:00:00,2025-01-12 09:28:55.164094215,21.76,5772.0
S000006448,2025-01-11 07:38:00,2025-01-11 20:02:10.561708065,18.01,5100.0
S000006449,2025-01-12 00:09:00,2025-01-13 05:13:40.233344336,21.78,4665.0
S000006450,2025-01-11 23:45:00,2025-01-13 08:21:59.788758643,22.45,7482.0
S000006451,2025-01-11 23:45:00,2025-01-12 22:52:57.530288416,11.21,4993.0
S000006452,2025-01-11 11:10:00,2025-01-11 15:46:08.122187566,10.26,4225.0
S000006453,2025-01-12 06:48:00,2025-01-12 21:17:00.891688365,17.02,6263.0
S000006454,2025-01-12 03:10:00,2025-01-13 13:14:51.714713596,11.5,4421.0
S000006455,2025-01-11 20:51:00,2025-01-12 20:43:44.122070758,23.12,6355.0
S000006456,2025-01-11 13:10:00,2025-01-12 19:51:43.659330306,26.18,7095.0
S000006457,2025-01-11 07:49:00,2025-01-12 03:06:16.783367935,18.14,5935.0
S000006458,2025-01-11 15:48:00,2025-01-12 10:05:45.044138029,25.84,5679.0
S000006459,2025-01-11 13:59:00,2025-01-12 11:42:37.160963468,16.64,6098.0
S000006460,2025-01-11 11:26:00,2025-01-12 18:25:29.837081277,20.37,5196.0
S000006461,2025-01-12 03:16:00,2025-01-13 13:34:48.030823123,8.76,4524.0
S000006462,2025-01-11 22:33:00,2025-01-12 19:39:01.670440525,20.08,7018.0
S000006463,2025-01-11 06:38:00,2025-01-12 17:16:13.986536254,23.14,6746.0
S000006464,2025-01-11 06:27:00,2025-01-12 11:31:41.393180211,10.66,4480.0
S000006465,2025-01-12 00:28:00,2025-01-13 05:18:20.899473723,20.13,4811.0
S000006466,2025-01-12 01:52:00,2025-01-13 12:05:44.236228530,24.94,6017.0
S000006467,2025-01-11 06:04:00,2025-01-11 14:33:34.121433303,9.24,3844.0
S000006468,2025-01-11 12:59:00,2025-01-11 18:32:44.103033525,26.2,5433.0
S000006469,2025-01-12 02:46:00,2025-01-12 10:35:22.623711027,25.57,6159.0
S000006470,2025-01-11 10:44:00,2025-01-12 08:51:28.025591368,30.42,7535.0
S000006471,2025-01-11 09:43:00,2025-01-12 17:12:16.426868766,14.34,5753.0
S000006472,2025-01-11 21:18:00,2025-01-12 02:57:36.108061876,20.46,6372.0
S000006473,2025-01-12 00:56:00,2025-01-12 21:13:30.470626824,32.42,7528.0
S000006474,2025-01-12 15:47:00,2025-01-13 15:49:47.991911654,19.6,5467.0
S000006475,2025-01-13 00:55:00,2025-01-14 00:24:49.941386214,6.14,4239.0
S000006476,2025-01-12 17:56:00,2025-01-13 07:14:22.435110734,3.54,3613.0
S000006477,2025-01-13 02:47:00,2025-01-13 14:31:02.024495048,27.64,6648.0
S000006478,2025-01-12 17:02:00,2025-01-12 21:45:25.312192658,14.54,4932.0
S000006479,2025-01-13 01:23:00,2025-01-13 10:29:01.473412960,8.96,4878.0
S000006480,2025-01-12 14:57:00,2025-01-12 19:21:50.414875873,11.33,5172.0
S000006481,2025-01-13 00:10:00,2025-01-13 19:47:06.988568599,22.09,5686.0
S000006482,2025-01-12 20:40:00,2025-01-13 21:52:47.484298944,13.41,6380.0
S000006483,2025-01-12 07:07:00,2025-01-13 06:39:57.137674624,24.79,6476.0
S000006484,2025-01-12 13:15:00,2025-01-13 16:13:44.029151227,20.67,5135.0
S000006485,2025-01-12 10:03:00,2025-01-12 16:41:29.052841344,34.08,6013.0
S000006486,2025-01-13 00:04:00,2025-01-13 22:11:16.678249676,23.53,6503.0
S000006487,2025-01-12 15:16:00,2025-01-13 01:47:10.382076915,10.66,4158.0
S000006488,2025-01-12 21:22:00,2025-01-13 22:01:20.164544852,23.49,5104.0
S000006489,2025-01-13 03:36:00,2025-01-14 09:26:52.011094891,2.86,4254.0
S000006490,2025-01-12 07:56:00,2025-01-13 08:20:30.288566404,26.62,8580.0
S000006491,2025-01-12 22:33:00,2025-01-13 15:11:49.563560904,8.41,5047.0
S000006492,2025-01-13 01:23:00,2025-01-13 17:45:00.023167390,24.22,5719.0
S000006493,2025-01-12 04:32:00,2025-01-13 02:24:38.871799053,26.46,6266.0
S000006494,2025-01-12 21:59:00,2025-01-14 06:32:13.409755325,6.34,4050.0
S000006495,2025-01-12 08:45:00,2025-01-13 09:45:21.173302674,24.08,6776.0
S000006496,2025-01-12 14:35:00,2025-01-12 21:43:28.031157895,2.87,3535.0
S000006497,2025-01-12 20:25:00,2025-01-14 01:31:50.245390555,15.67,5889.0
S000006498,2025-01-12 21:49:00,2025-01-13 03:30:46.692568579,16.78,5315.0
S000006499,2025-01-12 14:10:00,2025-01-13 06:06:43.063171260,11.09,5469.0
S000006500,2025-01-13 02:20:00,2025-01-13 18:24:57.325741226,16.59,5815.0
S000006501,2025-01-12 09:12:00,2025-01-13 09:09:59.325498831,26.53,5862.0
S000006502,2025-01-12 12:45:00,2025-01-13 19:30:17.628415664,11.08,4358.0
S000006503,2025-01-12 11:13:00,2025-01-13 00:03:26.013847959,18.6,5663.0
S000006504,2025-01-12 11:50:00,2025-01-13 12:08:37.730435266,30.62,6715.0
S000006505,2025-01-12 17:45:00,2025-01-13 16:15:33.775068852,26.74,5251.0
S000006506,2025-01-12 11:12:00,2025-01-13 10:43:09.832902999,3.54,3865.0
S000006507,2025-01-12 23:11:00,2025-01-13 03:47:19.442394493,32.42,5991.0
S000006508,2025-01-12 08:48:00,2025-01-13 05:10:50.032992640,3.65,3359.0
S000006509,2025-01-12 10:43:00,2025-01-13 20:40:15.906234049,18.43,6193.0
S000006510,2025-01-13 01:42:00,2025-01-13 13:35:22.664996552,15.86,4505.0
S000006511,2025-01-13 00:55:00,2025-01-14 06:02:57.434528665,27.16,7008.0
S000006512,2025-01-12 08:33:00,2025-01-13 11:37:36.701957895,6.13,4194.0
S000006513,2025-01-12 08:42:00,2025-01-13 20:15:00.676594159,6.94,4125.0
S000006514,2025-01-12 07:55:00,2025-01-12 22:05:11.524608634,27.01,6132.0
S000006515,2025-01-12 23:42:00,2025-01-14 06:58:13.490884991,6.04,4771.0
S000006516,2025-01-12 09:14:00,2025-01-12 22:04:08.111945594,16.56,4699.0
S000006517,2025-01-12 18:24:00,2025-01-13 13:03:58.733622720,24.59,5448.0
S000006518,2025-01-12 12:52:00,2025-01-13 08:17:41.953374732,23.2,4877.0
S000006519,2025-01-12 23:50:00,2025-01-14 02:18:15.008788416,9.82,4357.0
S000006520,2025-01-12 12:08:00,2025-01-13 00:03:31.858046846,11.85,4531.0
S000006521,2025-01-12 10:56:00,2025-01-13 01:42:20.178954883,33.33,7142.0
S000006522,2025-01-12 15:51:00,2025-01-14 03:04:13.944890031,15.89,4880.0
S000006523,2025-01-12 10:05:00,2025-01-13 10:59:09.592266866,4.27,4387.0
S000006524,2025-01-12 22:46:00,2025-01-13 20:22:20.414353211,8.1,4311.0
S000006525,2025-01-13 05:00:00,2025-01-13 10:46:24.307275648,11.68,4670.0
S000006526,2025-01-12 13:59:00,2025-01-14 01:54:43.386500366,26.06,6640.0
S000006527,2025-01-12 08:13:00,2025-01-13 12:42:52.570964983,10.63,5061.0
S000006528,2025-01-12 22:46:00,2025-01-14 10:02:06.492975301,2.96,4405.0
S000006529,2025-01-12 21:57:00,2025-01-13 12:42:32.270620190,19.0,6154.0
S000006530,2025-01-12 07:56:00,2025-01-12 15:58:55.188398576,5.41,4405.0
S000006531,2025-01-12 16:36:00,2025-01-13 20:28:16.691832811,10.68,4261.0
S000006532,2025-01-12 22:37:00,2025-01-14 02:12:25.795128544,32.93,6358.0
S000006533,2025-01-12 20:21:00,2025-01-14 04:12:05.800680421,24.84,7519.0
S000006534,2025-01-12 15:41:00,2025-01-12 19:54:49.640632413,3.96,4250.0
S000006535,2025-01-12 13:17:00,2025-01-13 12:04:15.456171782,14.51,4717.0
S000006536,2025-01-12 13:32:00,2025-01-12 22:05:29.262211164,6.83,3914.0
S000006537,2025-01-12 11:35:00,2025-01-13 06:54:32.001504384,5.73,3747.0
S000006538,2025-01-12 13:26:00,2025-01-14 01:24:36.670764226,16.49,5201.0
S000006539,2025-01-13 02:28:00,2025-01-14 06:19:03.405101716,17.82,5236.0
S000006540,2025-01-12 12:21:00,2025-01-13 00:48:29.257433107,26.72,4973.0
S000006541,2025-01-12 16:57:00,2025-01-13 16:56:49.426781150,22.79,5605.0
S000006542,2025-01-12 15:41:00,2025-01-13 11:05:18.070302956,10.36,4360.0
S000006543,2025-01-13 01:22:00,2025-01-13 19:52:16.685867588,32.04,6653.0
S000006544,2025-01-12 09:24:00,2025-01-12 15:29:27.001467934,18.83,5118.0
S000006545,2025-01-12 18:04:00,2025-01-13 18:42:19.375339765,10.68,4955.0
S000006546,2025-01-12 21:34:00,2025-01-13 21:10:09.069992028,23.38,6646.0
S000006547,2025-01-12 07:58:00,2025-01-12 14:51:54.419450247,3.25,3441.0
S000006548,2025-01-12 23:33:00,2025-01-13 07:40:46.510897090,19.49,5444.0
S000006549,2025-01-12 16:08:00,2025-01-13 10:52:30.702925698,19.87,7135.0
S000006550,2025-01-12 08:42:00,2025-01-13 05:55:32.339334136,9.8,4178.0
S000006551,2025-01-12 14:27:00,2025-01-13 00:34:15.619141430,22.82,5650.0
S000006552,2025-01-13 05:59:00,2025-01-14 12:36:00.470249922,10.48,4724.0
S000006553,2025-01-12 03:44:00,2025-01-13 06:24:47.642382508,24.14,7314.0
S000006554,2025-01-12 17:45:00,2025-01-13 04:57:35.794172253,4.75,4295.0
S000006555,2025-01-12 12:41:00,2025-01-13 18:24:52.240980385,5.99,3683.0
S000006556,2025-01-13 03:39:00,2025-01-14 02:23:30.213213000,12.66,4928.0
S000006557,2025-01-12 22:09:00,2025-01-13 12:17:50.030492467,26.29,5663.0
S000006558,2025-01-12 14:35:00,2025-01-13 21:05:35.102655345,7.54,4682.0
S000006559,2025-01-12 10:46:00,2025-01-13 07:09:21.419757535,27.65,7827.0
S000006560,2025-01-12 17:38:00,2025-01-13 11:37:31.112909415,9.62,4290.0
S000006561,2025-01-13 02:34:00,2025-01-13 07:04:33.067428764,14.92,5662.0
S000006562,2025-01-12 21:18:00,2025-01-14 03:34:48.658492736,11.51,4523.0
S000006563,2025-01-12 13:25:00,2025-01-13 02:15:17.735993034,6.54,4767.0
S000006564,2025-01-12 09:32:00,2025-01-12 22:49:37.371267474,27.71,7488.0
S000006565,2025-01-12 23:56:00,2025-01-14 06:40:09.057191503,13.12,5472.0
S000006566,2025-01-12 16:58:00,2025-01-12 23:43:39.675829683,24.02,6032.0
S000006567,2025-01-12 23:23:00,2025-01-14 09:55:41.201219273,19.8,6519.0
