order_id,order_date,region_id,category_id,qty,promised_hours
O000027093,2025-02-14,10,1,2,24
O000027094,2025-02-14,10,1,2,24
O000027095,2025-02-14,10,1,1,24
O000027096,2025-02-14,10,1,1,24
O000027097,2025-02-14,10,1,1,24
O000027098,2025-02-14,10,2,2,12
O000027099,2025-02-14,10,2,1,24
O000027100,2025-02-14,10,2,2,24
O000027101,2025-02-14,10,2,2,24
O000027102,2025-02-14,10,3,1,24
O000027103,2025-02-14,10,3,3,12
O000027104,2025-02-14,10,3,2,12
O000027105,2025-02-14,10,3,1,24
O000027106,2025-02-14,10,3,3,24
O000027107,2025-02-14,10,4,1,12
O000027108,2025-02-14,10,4,4,24
O000027109,2025-02-14,10,5,3,24
O000027110,2025-02-14,11,1,1,24
O000027111,2025-02-14,11,1,1,24
O000027112,2025-02-14,11,1,1,24
O000027113,2025-02-14,11,1,4,36
O000027114,2025-02-14,11,1,1,12
O000027115,2025-02-14,11,2,3,36
O000027116,2025-02-14,11,2,1,24
O000027117,2025-02-14,11,2,3,24
O000027118,2025-02-14,11,2,2,24
O000027119,2025-02-14,11,2,1,12
O000027120,2025-02-14,11,3,1,24
O000027121,2025-02-14,11,3,3,24
O000027122,2025-02-14,11,3,1,24
O000027123,2025-02-14,11,3,1,24
O000027124,2025-02-14,11,3,4,24
O000027125,2025-02-14,11,3,1,24
O000027126,2025-02-14,11,4,4,24
O000027127,2025-02-14,11,4,2,24
O000027128,2025-02-14,11,4,1,24
O000027129,2025-02-14,11,5,5,24
O000027130,2025-02-14,11,5,1,24
O000027131,2025-02-14,12,1,3,24
O000027132,2025-02-14,12,1,1,12
O000027133,2025-02-14,12,1,2,24
O000027134,2025-02-14,12,1,2,24
O000027135,2025-02-14,12,1,3,12
O000027136,2025-02-14,12,1,5,12
O000027137,2025-02-14,12,1,7,12
O000027138,2025-02-14,12,2,1,24
O000027139,2025-02-14,12,2,1,12
O000027140,2025-02-14,12,2,1,36
O000027141,2025-02-14,12,2,2,24
O000027142,2025-02-14,12,2,2,24
O000027143,2025-02-14,12,3,2,12
O000027144,2025-02-14,12,3,1,12
O000027145,2025-02-14,12,3,1,24
O000027146,2025-02-14,12,3,3,24
O000027147,2025-02-14,12,3,2,24
O000027148,2025-02-14,12,3,2,24
O000027149,2025-02-14,12,3,1,36
O000027150,2025-02-14,12,4,1,24
O000027151,2025-02-14,12,4,3,24
O000027152,2025-02-14,12,4,3,12
O000027153,2025-02-14,12,5,2,24
O000027154,2025-02-14,12,5,1,24
O000027155,2025-02-14,13,1,2,24
O000027156,2025-02-14,13,1,4,24
O000027157,2025-02-14,13,1,1,36
O000027158,2025-02-14,13,1,1,36
O000027159,2025-02-14,13,1,2,12
O000027160,2025-02-14,13,1,3,24
O000027161,2025-02-14,13,1,2,24
O000027162,2025-02-14,13,1,1,12
O000027163,2025-02-14,13,1,2,12
O000027164,2025-02-14,13,2,4,12
O000027165,2025-02-14,13,2,2,24
O000027166,2025-02-14,13,2,4,24
O000027167,2025-02-14,13,2,2,12
O000027168,2025-02-14,13,2,2,12
O000027169,2025-02-14,13,2,4,36
O000027170,2025-02-14,13,2,2,12
O000027171,2025-02-14,13,3,1,12
O000027172,2025-02-14,13,3,5,24
O000027173,2025-02-14,13,3,5,24
O000027174,2025-02-14,13,3,4,12
O000027175,2025-02-14,13,3,1,24
O000027176,2025-02-14,13,3,2,24
O000027177,2025-02-14,13,3,2,24
O000027178,2025-02-14,13,3,1,24
O000027179,2025-02-14,13,3,3,12
O000027180,2025-02-14,13,3,3,24
O000027181,2025-02-14,13,4,2,24
O000027182,2025-02-14,13,4,2,12
O000027183,2025-02-14,13,4,1,12
O000027184,2025-02-14,13,5,1,24
O000027185,2025-02-14,13,5,3,12
O000027186,2025-02-14,13,5,3,36
O000027187,2025-02-14,13,5,4,24
O000027188,2025-02-14,14,1,1,12
O000027189,2025-02-14,14,1,5,24
O000027190,2025-02-14,14,1,1,24
O000027191,2025-02-14,14,1,1,24
O000027192,2025-02-14,14,1,3,12
O000027193,2025-02-14,14,2,4,24
O000027194,2025-02-14,14,2,2,12
O000027195,2025-02-14,14,2,2,12
O000027196,2025-02-14,14,2,1,24
O000027197,2025-02-14,14,3,1,24
O000027198,2025-02-14,14,3,1,24
O000027199,2025-02-14,14,3,1,12
O000027200,2025-02-14,14,3,1,24
O000027201,2025-02-14,14,3,1,36
O000027202,2025-02-14,14,3,1,24
O000027203,2025-02-14,14,3,1,24
O000027204,2025-02-14,14,4,4,24
O000027205,2025-02-14,14,4,1,24
O000027206,2025-02-14,14,5,2,12
O000027207,2025-02-14,14,5,2,12
O000027208,2025-02-14,15,1,2,24
O000027209,2025-02-14,15,1,1,24
O000027210,2025-02-14,15,1,2,24
O000027211,2025-02-14,15,1,3,24
O000027212,2025-02-14,15,1,3,24
O000027213,2025-02-14,15,1,1,24
O000027214,2025-02-14,15,1,2,24
O000027215,2025-02-14,15,1,2,24
O000027216,2025-02-14,15,1,3,24
O000027217,2025-02-14,15,2,2,24
O000027218,2025-02-14,15,2,2,36
O000027219,2025-02-14,15,2,2,24
O000027220,2025-02-14,15,2,1,24
O000027221,2025-02-14,15,2,2,24
O000027222,2025-02-14,15,2,3,12
O000027223,2025-02-14,15,2,1,24
O000027224,2025-02-14,15,2,1,24
O000027225,2025-02-14,15,3,1,24
O000027226,2025-02-14,15,3,4,24
O000027227,2025-02-14,15,3,1,24
O000027228,2025-02-14,15,3,1,24
O000027229,2025-02-14,15,3,1,36
O000027230,2025-02-14,15,3,3,24
O000027231,2025-02-14,15,3,4,24
O000027232,2025-02-14,15,3,3,24
O000027233,2025-02-14,15,3,1,24
O000027234,2025-02-14,15,3,3,12
O000027235,2025-02-14,15,4,1,12
O000027236,2025-02-14,15,4,1,24
O000027237,2025-02-14,15,4,2,24
O000027238,2025-02-14,15,4,1,24
O000027239,2025-02-14,15,4,4,24
O000027240,2025-02-14,15,5,4,36
O000027241,2025-02-14,15,5,2,12
O000027242,2025-02-14,15,5,2,24
O000027243,2025-02-14,16,1,1,12
O000027244,2025-02-14,16,1,3,12
O000027245,2025-02-14,16,1,1,24
O000027246,2025-02-14,16,1,2,24
O000027247,2025-02-14,16,1,2,24
O000027248,2025-02-14,16,1,3,12
O000027249,2025-02-14,16,2,1,24
O000027250,2025-02-14,16,2,3,24
O000027251,2025-02-14,16,2,1,24
O000027252,2025-02-14,16,2,3,24
O000027253,2025-02-14,16,2,1,12
O000027254,2025-02-14,16,3,3,24
O000027255,2025-02-14,16,3,1,24
O000027256,2025-02-14,16,3,1,24
O000027257,2025-02-14,16,3,3,24
O000027258,2025-02-14,16,3,3,12
O000027259,2025-02-14,16,3,3,12
O000027260,2025-02-14,16,3,1,12
O000027261,2025-02-14,16,4,3,24
O000027262,2025-02-14,16,4,1,24
O000027263,2025-02-14,16,5,3,12
O000027264,2025-02-14,16,5,1,36
O000027265,2025-02-14,17,1,2,24
O000027266,2025-02-14,17,1,1,24
O000027267,2025-02-14,17,1,3,24
O000027268,2025-02-14,17,1,2,12
O000027269,2025-02-14,17,1,1,12
O000027270,2025-02-14,17,1,3,12
O000027271,2025-02-14,17,1,4,24
O000027272,2025-02-14,17,2,1,12
O000027273,2025-02-14,17,2,1,24
O000027274,2025-02-14,17,2,1,12
O000027275,2025-02-14,17,2,3,24
O000027276,2025-02-14,17,2,3,12
O000027277,2025-02-14,17,2,5,36
O000027278,2025-02-14,17,2,2,24
O000027279,2025-02-14,17,3,1,12
O000027280,2025-02-14,17,3,4,24
O000027281,2025-02-14,17,3,2,24
O000027282,2025-02-14,17,3,1,12
O000027283,2025-02-14,17,3,4,12
O000027284,2025-02-14,17,3,1,12
O000027285,2025-02-14,17,3,1,36
O000027286,2025-02-14,17,3,1,24
O000027287,2025-02-14,17,4,2,12
O000027288,2025-02-14,17,4,1,24
O000027289,2025-02-14,17,4,1,12
O000027290,2025-02-14,17,5,1,12
O000027291,2025-02-14,17,5,4,24
O000027292,2025-02-14,17,5,3,12
O000027293,2025-02-14,18,1,3,12
O000027294,2025-02-14,18,1,2,12
O000027295,2025-02-14,18,1,3,24
O000027296,2025-02-14,18,1,3,24
O000027297,2025-02-14,18,1,2,12
O000027298,2025-02-14,18,1,4,24
O000027299,2025-02-14,18,1,4,24
O000027300,2025-02-14,18,1,1,24
O000027301,2025-02-14,18,1,3,36
O000027302,2025-02-14,18,1,1,36
O000027303,2025-02-14,18,1,1,24
O000027304,2025-02-14,18,1,1,24
O000027305,2025-02-14,18,1,2,24
O000027306,2025-02-14,18,1,1,24
O000027307,2025-02-14,18,1,2,24
O000027308,2025-02-14,18,1,2,24
O000027309,2025-02-14,18,2,2,36
O000027310,2025-02-14,18,2,2,24
O000027311,2025-02-14,18,2,1,24
O000027312,2025-02-14,18,2,1,36
O000027313,2025-02-14,18,2,2,24
O000027314,2025-02-14,18,2,1,24
O000027315,2025-02-14,18,2,1,24
O000027316,2025-02-14,18,2,3,36
O000027317,2025-02-14,18,2,4,36
O000027318,2025-02-14,18,2,2,24
O000027319,2025-02-14,18,2,1,24
O000027320,2025-02-14,18,2,1,12
O000027321,2025-02-14,18,2,3,24
O000027322,2025-02-14,18,2,2,24
O000027323,2025-02-14,18,3,1,24
O000027324,2025-02-14,18,3,2,12
O000027325,2025-02-14,18,3,3,24
O000027326,2025-02-14,18,3,3,24
O000027327,2025-02-14,18,3,3,24
O000027328,2025-02-14,18,3,3,24
O000027329,2025-02-14,18,3,6,24
O000027330,2025-02-14,18,3,2,24
O000027331,2025-02-14,18,3,1,24
O000027332,2025-02-14,18,3,2,12
O000027333,2025-02-14,18,3,2,24
O000027334,2025-02-14,18,3,6,24
O000027335,2025-02-14,18,3,4,24
O000027336,2025-02-14,18,3,2,24
O000027337,2025-02-14,18,3,1,36
O000027338,2025-02-14,18,3,3,24
O000027339,2025-02-14,18,3,3,24
O000027340,2025-02-14,18,3,2,24
O000027341,2025-02-14,18,3,3,24
O000027342,2025-02-14,18,4,2,24
O000027343,2025-02-14,18,4,1,24
O000027344,2025-02-14,18,4,3,12
O000027345,2025-02-14,18,4,5,12
O000027346,2025-02-14,18,4,3,24
O000027347,2025-02-14,18,4,5,36
O000027348,2025-02-14,18,4,4,12
O000027349,2025-02-14,18,5,4,24
O000027350,2025-02-14,18,5,2,36
O000027351,2025-02-14,18,5,2,24
O000027352,2025-02-14,18,5,1,24
O000027353,2025-02-14,18,5,4,24
O000027354,2025-02-14,19,1,1,24
O000027355,2025-02-14,19,1,1,12
O000027356,2025-02-14,19,1,3,24
O000027357,2025-02-14,19,1,1,24
O000027358,2025-02-14,19,1,2,12
O000027359,2025-02-14,19,1,1,24
O000027360,2025-02-14,19,1,3,24
O000027361,2025-02-14,19,1,2,12
O000027362,2025-02-14,19,2,4,24
O000027363,2025-02-14,19,2,5,24
O000027364,2025-02-14,19,2,1,24
O000027365,2025-02-14,19,2,1,12
O000027366,2025-02-14,19,2,1,12
O000027367,2025-02-14,19,2,2,24
O000027368,2025-02-14,19,2,4,12
O000027369,2025-02-14,19,3,1,24
O000027370,2025-02-14,19,3,2,24
O000027371,2025-02-14,19,3,2,24
O000027372,2025-02-14,19,3,1,12
O000027373,2025-02-14,19,3,2,24
O000027374,2025-02-14,19,3,1,12
O000027375,2025-02-14,19,3,2,24
O000027376,2025-02-14,19,3,1,24
O000027377,2025-02-14,19,3,2,12
O000027378,2025-02-14,19,4,1,24
O000027379,2025-02-14,19,4,1,12
O000027380,2025-02-14,19,4,2,12
O000027381,2025-02-14,19,5,3,36
O000027382,2025-02-14,19,5,1,24
O000027383,2025-02-14,19,5,4,24
O000027384,2025-02-14,20,1,2,24
O000027385,2025-02-14,20,1,4,24
O000027386,2025-02-14,20,1,3,12
O000027387,2025-02-14,20,1,3,24
O000027388,2025-02-14,20,1,1,12
O000027389,2025-02-14,20,1,2,24
O000027390,2025-02-14,20,1,3,24
O000027391,2025-02-14,20,2,2,12
O000027392,2025-02-14,20,2,1,12
O000027393,2025-02-14,20,2,1,24
O000027394,2025-02-14,20,2,2,12
O000027395,2025-02-14,20,2,3,24
O000027396,2025-02-14,20,2,1,12
O000027397,2025-02-14,20,2,1,36
O000027398,2025-02-14,20,3,3,12
O000027399,2025-02-14,20,3,1,24
O000027400,2025-02-14,20,3,4,36
O000027401,2025-02-14,20,3,2,24
O000027402,2025-02-14,20,3,1,24
O000027403,2025-02-14,20,3,2,24
O000027404,2025-02-14,20,3,4,24
O000027405,2025-02-14,20,3,1,24
O000027406,2025-02-14,20,3,2,12
O000027407,2025-02-14,20,4,1,24
O000027408,2025-02-14,20,4,2,24
O000027409,2025-02-14,20,4,1,12
O000027410,2025-02-14,20,4,3,24
O000027411,2025-02-14,20,5,3,24
O000027412,2025-02-14,20,5,2,24
O000027413,2025-02-14,21,1,1,24
O000027414,2025-02-14,21,1,1,12
O000027415,2025-02-14,21,1,1,12
O000027416,2025-02-14,21,1,1,12
O000027417,2025-02-14,21,2,1,12
O000027418,2025-02-14,21,2,1,24
O000027419,2025-02-14,21,2,1,12
O000027420,2025-02-14,21,2,2,36
O000027421,2025-02-14,21,3,1,24
O000027422,2025-02-14,21,3,4,12
O000027423,2025-02-14,21,3,4,24
O000027424,2025-02-14,21,3,1,24
O000027425,2025-02-14,21,4,2,24
O000027426,2025-02-14,21,4,5,12
O000027427,2025-02-14,21,5,3,12
O000027428,2025-02-14,22,1,2,12
O000027429,2025-02-14,22,1,3,12
O000027430,2025-02-14,22,1,2,24
O000027431,2025-02-14,22,1,3,24
O000027432,2025-02-14,22,1,2,12
O000027433,2025-02-14,22,1,3,24
O000027434,2025-02-14,22,1,3,24
O000027435,2025-02-14,22,2,1,36
O000027436,2025-02-14,22,2,2,24
O000027437,2025-02-14,22,2,1,24
O000027438,2025-02-14,22,2,2,24
O000027439,2025-02-14,22,2,1,24
O000027440,2025-02-14,22,2,4,24
O000027441,2025-02-14,22,2,1,12
O000027442,2025-02-14,22,3,1,24
O000027443,2025-02-14,22,3,5,12
O000027444,2025-02-14,22,3,1,24
O000027445,2025-02-14,22,3,1,12
O000027446,2025-02-14,22,3,3,12
O000027447,2025-02-14,22,3,3,24
O000027448,2025-02-14,22,3,3,12
O000027449,2025-02-14,22,3,1,12
O000027450,2025-02-14,22,4,1,36
O000027451,2025-02-14,22,4,4,24
O000027452,2025-02-14,22,4,1,12
O000027453,2025-02-14,22,5,1,12
O000027454,2025-02-14,22,5,1,24
O000027455,2025-02-14,23,1,1,36
O000027456,2025-02-14,23,1,1,24
O000027457,2025-02-14,23,2,1,36
O000027458,2025-02-14,23,3,1,12
O000027459,2025-02-14,23,3,2,24
O000027460,2025-02-14,23,4,2,24
O000027461,2025-02-14,23,5,3,24
O000027462,2025-02-14,24,1,3,36
O000027463,2025-02-14,24,2,1,12
O000027464,2025-02-14,24,3,6,24
O000027465,2025-02-14,24,3,2,24
O000027466,2025-02-14,24,4,1,24
O000027467,2025-02-14,24,5,2,24
O000027468,2025-02-14,25,1,2,24
O000027469,2025-02-14,25,1,3,12
O000027470,2025-02-14,25,1,3,24
O000027471,2025-02-14,25,1,5,12
O000027472,2025-02-14,25,1,1,24
O000027473,2025-02-14,25,1,3,24
O000027474,2025-02-14,25,2,1,24
O000027475,2025-02-14,25,2,1,24
O000027476,2025-02-14,25,2,3,24
O000027477,2025-02-14,25,2,1,24
O000027478,2025-02-14,25,2,1,12
O000027479,2025-02-14,25,3,3,24
O000027480,2025-02-14,25,3,1,24
O000027481,2025-02-14,25,3,7,36
O000027482,2025-02-14,25,3,1,24
O000027483,2025-02-14,25,3,1,24
O000027484,2025-02-14,25,3,1,24
O000027485,2025-02-14,25,3,1,12
O000027486,2025-02-14,25,4,2,12
O000027487,2025-02-14,25,4,2,36
O000027488,2025-02-14,25,5,1,12
O000027489,2025-02-14,25,5,2,24
O000027490,2025-02-15,1,1,1,24
O000027491,2025-02-15,1,1,1,36
O000027492,2025-02-15,1,1,2,12
O000027493,2025-02-15,1,1,1,24
O000027494,2025-02-15,1,1,1,24
O000027495,2025-02-15,1,1,3,24
O000027496,2025-02-15,1,1,5,24
O000027497,2025-02-15,1,1,1,24
O000027498,2025-02-15,1,1,6,12
O000027499,2025-02-15,1,1,1,12
O000027500,2025-02-15,1,1,2,36
O000027501,2025-02-15,1,1,4,24
O000027502,2025-02-15,1,2,1,12
O000027503,2025-02-15,1,2,1,24
O000027504,2025-02-15,1,2,3,36
O000027505,2025-02-15,1,2,1,24
O000027506,2025-02-15,1,2,1,24
O000027507,2025-02-15,1,2,1,24
O000027508,2025-02-15,1,2,1,36
O000027509,2025-02-15,1,2,1,24
O000027510,2025-02-15,1,2,3,24
O000027511,2025-02-15,1,2,1,24
O000027512,2025-02-15,1,3,5,12
O000027513,2025-02-15,1,3,2,36
O000027514,2025-02-15,1,3,4,36
O000027515,2025-02-15,1,3,2,36
O000027516,2025-02-15,1,3,2,12
O000027517,2025-02-15,1,3,4,24
O000027518,2025-02-15,1,3,3,24
O000027519,2025-02-15,1,3,1,24
O000027520,2025-02-15,1,3,1,36
O000027521,2025-02-15,1,3,5,24
O000027522,2025-02-15,1,3,2,24
O000027523,2025-02-15,1,3,1,24
O000027524,2025-02-15,1,4,3,24
O000027525,2025-02-15,1,4,1,12
O000027526,2025-02-15,1,4,1,24
O000027527,2025-02-15,1,4,2,24
O000027528,2025-02-15,1,4,2,24
O000027529,2025-02-15,1,5,1,24
O000027530,2025-02-15,1,5,1,24
O000027531,2025-02-15,1,5,4,12
O000027532,2025-02-15,2,1,3,12
O000027533,2025-02-15,2,1,4,36
O000027534,2025-02-15,2,1,2,24
O000027535,2025-02-15,2,1,4,24
O000027536,2025-02-15,2,1,3,12
O000027537,2025-02-15,2,1,3,24
O000027538,2025-02-15,2,1,1,24
O000027539,2025-02-15,2,2,3,12
O000027540,2025-02-15,2,2,1,24
O000027541,2025-02-15,2,2,2,24
O000027542,2025-02-15,2,2,1,24
O000027543,2025-02-15,2,2,1,24
O000027544,2025-02-15,2,3,3,12
O000027545,2025-02-15,2,3,2,24
O000027546,2025-02-15,2,3,1,24
O000027547,2025-02-15,2,3,2,24
O000027548,2025-02-15,2,3,4,24
O000027549,2025-02-15,2,3,1,24
O000027550,2025-02-15,2,3,4,36
O000027551,2025-02-15,2,3,1,12
O000027552,2025-02-15,2,4,3,36
O000027553,2025-02-15,2,4,3,24
O000027554,2025-02-15,2,4,1,12
O000027555,2025-02-15,2,5,2,24
O000027556,2025-02-15,2,5,3,24
O000027557,2025-02-15,3,1,4,12
O000027558,2025-02-15,3,1,2,24
O000027559,2025-02-15,3,1,2,24
O000027560,2025-02-15,3,2,3,36
O000027561,2025-02-15,3,2,2,24
O000027562,2025-02-15,3,2,5,24
O000027563,2025-02-15,3,3,2,12
O000027564,2025-02-15,3,3,1,36
O000027565,2025-02-15,3,3,4,24
O000027566,2025-02-15,3,3,1,24
O000027567,2025-02-15,3,4,1,24
O000027568,2025-02-15,3,5,3,12
O000027569,2025-02-15,4,1,1,12
O000027570,2025-02-15,4,1,3,36
O000027571,2025-02-15,4,1,4,24
O000027572,2025-02-15,4,1,1,12
O000027573,2025-02-15,4,1,3,24
O000027574,2025-02-15,4,1,3,24
O000027575,2025-02-15,4,1,1,12
O000027576,2025-02-15,4,1,2,12
O000027577,2025-02-15,4,1,1,24
O000027578,2025-02-15,4,1,2,24
O000027579,2025-02-15,4,2,4,24
O000027580,2025-02-15,4,2,5,24
O000027581,2025-02-15,4,2,3,36
O000027582,2025-02-15,4,2,4,24
O000027583,2025-02-15,4,2,1,12
O000027584,2025-02-15,4,2,4,24
O000027585,2025-02-15,4,2,2,12
O000027586,2025-02-15,4,2,2,12
O000027587,2025-02-15,4,2,5,24
O000027588,2025-02-15,4,3,1,12
O000027589,2025-02-15,4,3,2,24
O000027590,2025-02-15,4,3,2,24
O000027591,2025-02-15,4,3,1,12
O000027592,2025-02-15,4,3,1,24
O000027593,2025-02-15,4,3,1,12
O000027594,2025-02-15,4,3,2,36
O000027595,2025-02-15,4,3,1,12
O000027596,2025-02-15,4,3,5,24
O000027597,2025-02-15,4,3,5,12
O000027598,2025-02-15,4,4,1,12
O000027599,2025-02-15,4,4,2,24
O000027600,2025-02-15,4,4,1,24
O000027601,2025-02-15,4,4,2,24
O000027602,2025-02-15,4,5,1,24
O000027603,2025-02-15,4,5,1,12
O000027604,2025-02-15,4,5,3,12
O000027605,2025-02-15,5,1,1,24
O000027606,2025-02-15,5,1,1,24
O000027607,2025-02-15,5,1,2,12
O000027608,2025-02-15,5,1,1,12
O000027609,2025-02-15,5,1,2,24
O000027610,2025-02-15,5,1,3,36
O000027611,2025-02-15,5,1,1,24
O000027612,2025-02-15,5,1,3,36
O000027613,2025-02-15,5,2,1,24
O000027614,2025-02-15,5,2,3,12
O000027615,2025-02-15,5,2,4,24
O000027616,2025-02-15,5,2,3,36
O000027617,2025-02-15,5,2,4,24
O000027618,2025-02-15,5,2,1,12
O000027619,2025-02-15,5,2,1,12
O000027620,2025-02-15,5,3,3,24
O000027621,2025-02-15,5,3,1,36
O000027622,2025-02-15,5,3,3,24
O000027623,2025-02-15,5,3,1,24
O000027624,2025-02-15,5,3,2,24
O000027625,2025-02-15,5,3,1,24
O000027626,2025-02-15,5,3,3,24
O000027627,2025-02-15,5,3,3,24
O000027628,2025-02-15,5,3,1,24
O000027629,2025-02-15,5,4,2,36
O000027630,2025-02-15,5,4,4,24
O000027631,2025-02-15,5,5,2,24
O000027632,2025-02-15,5,5,2,12
O000027633,2025-02-15,5,5,1,12
O000027634,2025-02-15,6,1,1,12
O000027635,2025-02-15,6,1,1,24
O000027636,2025-02-15,6,1,2,12
O000027637,2025-02-15,6,1,1,24
O000027638,2025-02-15,6,1,1,24
O000027639,2025-02-15,6,2,2,24
O000027640,2025-02-15,6,2,4,12
O000027641,2025-02-15,6,2,3,24
O000027642,2025-02-15,6,2,3,12
O000027643,2025-02-15,6,3,1,12
O000027644,2025-02-15,6,3,1,24
O000027645,2025-02-15,6,3,1,24
O000027646,2025-02-15,6,3,2,24
O000027647,2025-02-15,6,3,1,24
O000027648,2025-02-15,6,3,2,24
O000027649,2025-02-15,6,4,5,24
O000027650,2025-02-15,6,4,2,24
O000027651,2025-02-15,6,5,3,36
O000027652,2025-02-15,7,1,2,24
O000027653,2025-02-15,7,1,2,24
O000027654,2025-02-15,7,1,2,24
O000027655,2025-02-15,7,1,2,36
O000027656,2025-02-15,7,1,2,24
O000027657,2025-02-15,7,1,2,36
O000027658,2025-02-15,7,2,5,12
O000027659,2025-02-15,7,2,2,24
O000027660,2025-02-15,7,2,2,24
O000027661,2025-02-15,7,2,3,24
O000027662,2025-02-15,7,2,1,24
O000027663,2025-02-15,7,3,3,24
O000027664,2025-02-15,7,3,1,24
O000027665,2025-02-15,7,3,2,24
O000027666,2025-02-15,7,3,2,12
O000027667,2025-02-15,7,3,1,24
O000027668,2025-02-15,7,3,3,24
O000027669,2025-02-15,7,4,4,12
O000027670,2025-02-15,7,4,2,12
O000027671,2025-02-15,7,5,5,12
O000027672,2025-02-15,7,5,1,24
O000027673,2025-02-15,8,1,1,24
O000027674,2025-02-15,8,1,3,12
O000027675,2025-02-15,8,2,1,36
O000027676,2025-02-15,8,2,1,24
O000027677,2025-02-15,8,3,1,12
O000027678,2025-02-15,8,3,2,12
O000027679,2025-02-15,8,3,2,24
O000027680,2025-02-15,8,4,3,12
O000027681,2025-02-15,8,5,1,36
O000027682,2025-02-15,9,1,2,24
O000027683,2025-02-15,9,1,1,24
O000027684,2025-02-15,9,1,1,24
O000027685,2025-02-15,9,1,1,24
O000027686,2025-02-15,9,1,2,36
O000027687,2025-02-15,9,1,2,12
O000027688,2025-02-15,9,2,1,24
O000027689,2025-02-15,9,2,2,24
O000027690,2025-02-15,9,2,6,36
O000027691,2025-02-15,9,2,1,24
O000027692,2025-02-15,9,2,1,24
O000027693,2025-02-15,9,2,1,12
O000027694,2025-02-15,9,3,2,36
O000027695,2025-02-15,9,3,2,24
O000027696,2025-02-15,9,3,2,24
O000027697,2025-02-15,9,3,3,24
O000027698,2025-02-15,9,3,2,24
O000027699,2025-02-15,9,3,2,24
O000027700,2025-02-15,9,3,2,36
O000027701,2025-02-15,9,3,4,12
O000027702,2025-02-15,9,4,2,24
O000027703,2025-02-15,9,4,1,24
O000027704,2025-02-15,9,4,2,24
O000027705,2025-02-15,9,5,2,24
O000027706,2025-02-15,9,5,2,12
O000027707,2025-02-15,10,1,3,24
O000027708,2025-02-15,10,1,2,24
O000027709,2025-02-15,10,1,6,24
O000027710,2025-02-15,10,2,2,12
O000027711,2025-02-15,10,2,1,12
O000027712,2025-02-15,10,3,1,12
O000027713,2025-02-15,10,3,2,24
O000027714,2025-02-15,10,3,1,24
O000027715,2025-02-15,10,3,4,12
O000027716,2025-02-15,10,4,2,24
O000027717,2025-02-15,10,5,5,24
O000027718,2025-02-15,11,1,1,12
O000027719,2025-02-15,11,1,2,24
O000027720,2025-02-15,11,1,3,24
O000027721,2025-02-15,11,1,1,24
O000027722,2025-02-15,11,1,2,12
O000027723,2025-02-15,11,2,1,24
O000027724,2025-02-15,11,2,4,12
O000027725,2025-02-15,11,2,1,24
O000027726,2025-02-15,11,2,2,24
O000027727,2025-02-15,11,3,2,24
O000027728,2025-02-15,11,3,1,24
O000027729,2025-02-15,11,3,3,12
O000027730,2025-02-15,11,3,2,12
O000027731,2025-02-15,11,3,1,12
O000027732,2025-02-15,11,4,2,24
O000027733,2025-02-15,11,5,3,36
O000027734,2025-02-15,12,1,3,24
O000027735,2025-02-15,12,1,1,24
O000027736,2025-02-15,12,1,5,12
O000027737,2025-02-15,12,1,1,12
O000027738,2025-02-15,12,1,2,24
O000027739,2025-02-15,12,2,2,36
O000027740,2025-02-15,12,2,1,12
O000027741,2025-02-15,12,2,1,24
O000027742,2025-02-15,12,2,2,24
O000027743,2025-02-15,12,2,1,24
O000027744,2025-02-15,12,3,1,36
O000027745,2025-02-15,12,3,3,24
O000027746,2025-02-15,12,3,1,24
O000027747,2025-02-15,12,3,1,24
O000027748,2025-02-15,12,3,2,12
O000027749,2025-02-15,12,3,1,12
O000027750,2025-02-15,12,4,1,12
O000027751,2025-02-15,12,4,4,12
O000027752,2025-02-15,12,5,1,24
O000027753,2025-02-15,12,5,1,24
O000027754,2025-02-15,13,1,1,24
O000027755,2025-02-15,13,1,2,24
O000027756,2025-02-15,13,1,2,36
O000027757,2025-02-15,13,1,2,24
O000027758,2025-02-15,13,1,4,24
O000027759,2025-02-15,13,1,1,24
O000027760,2025-02-15,13,2,2,24
O000027761,2025-02-15,13,2,2,12
O000027762,2025-02-15,13,2,4,36
O000027763,2025-02-15,13,2,5,12
O000027764,2025-02-15,13,2,1,12
O000027765,2025-02-15,13,3,2,36
O000027766,2025-02-15,13,3,2,24
O000027767,2025-02-15,13,3,2,12
O000027768,2025-02-15,13,3,3,24
O000027769,2025-02-15,13,3,1,24
O000027770,2025-02-15,13,3,4,24
O000027771,2025-02-15,13,3,1,12
O000027772,2025-02-15,13,4,2,24
O000027773,2025-02-15,13,4,3,24
O000027774,2025-02-15,13,4,1,12
O000027775,2025-02-15,13,5,1,24
O000027776,2025-02-15,13,5,1,12
O000027777,2025-02-15,14,1,2,24
O000027778,2025-02-15,14,1,4,36
O000027779,2025-02-15,14,1,1,12
O000027780,2025-02-15,14,1,2,12
O000027781,2025-02-15,14,2,2,24
O000027782,2025-02-15,14,2,3,24
O000027783,2025-02-15,14,2,4,24
O000027784,2025-02-15,14,3,1,24
O000027785,2025-02-15,14,3,1,12
O000027786,2025-02-15,14,3,2,36
O000027787,2025-02-15,14,3,3,24
O000027788,2025-02-15,14,3,1,24
O000027789,2025-02-15,14,4,1,12
O000027790,2025-02-15,14,5,1,24
